"tile","band","increment","decrease","average_difference","avg_abs_diff","avg_difference_percent","avg_abs_diff_perc","correlation","std_dev","out_name","year"
"49NHC","B04",0.1,"True",2.95670110623999,3.6815066996013,6.93442134826155,9.50451502214479,0.895594201522367,3.27255020043434,"49NHC_B04_10_D",2020
"32TMT","B08",0.1,"True",0.704170825061751,1.04359402905751,5.80731025829541,9.70089791672429,0.991767846598247,1.31564358909002,"32TMT_B08_10_D",2020
"32UQU","B08",0.1,"True",1.30935056581986,1.73162143422692,26.2284842963782,36.6078785104068,0.972051341635256,2.10748406600001,"32UQU_B08_10_D",2020
"33NTG","B08",0.1,"True",-5.07909392841337,5.70921084219162,-6.42569615955478,43.8956338056919,0.984162106861599,4.88574082377514,"33NTG_B08_10_D",2020
"34UFD","B08",0.1,"True",-0.206450873949433,1.47554714803089,-1.28108276953952,47.7099093969979,0.876655272073218,2.14983236203311,"34UFD_B08_10_D",2020
"35VML","B08",0.1,"True",1.55301947301988,1.65560136877277,54.8235299657054,59.473508513024,0.773431131084304,1.27620711499027,"35VML_B08_10_D",2020
"49NHC","B08",0.1,"True",-1.53017183496683,2.28669274728092,-4.53923748062702,6.65850393289208,0.922642648612967,2.7124041059177,"49NHC_B08_10_D",2020
"32TMT","B02",0.15,"False",-0.0507311156688683,0.997091918925836,2.57804997926571,9.04490964408917,0.991843959047151,1.37657147062519,"32TMT_B02_15_I",2020
"32UQU","B02",0.15,"False",3.25264037848799,3.29301882841265,42.7058764748161,45.7426484188754,0.973521270999422,2.47824410578823,"32UQU_B02_15_I",2020
"33NTG","B02",0.15,"False",4.07475751714777,4.15031104753155,33.8747136721684,38.281587744459,0.989172507957123,2.71793445002525,"33NTG_B02_15_I",2020
"34UFD","B02",0.15,"False",0.155921550481932,1.28050580499235,26.8782332788443,43.2045356600305,0.912164418334455,1.74470123220054,"34UFD_B02_15_I",2020
"35VML","B02",0.15,"False",2.30851834666643,2.39988646357991,66.3669630771039,69.4463212526877,0.571378056376742,1.72373310522764,"35VML_B02_15_I",2020
"49NHC","B02",0.15,"False",4.99789401396665,5.16475268505573,12.4573901783632,13.0611948739104,0.894011325357221,2.94731786542619,"49NHC_B02_15_I",2020
"32TMT","B03",0.15,"False",0.855925426183989,1.03540877787029,7.5582228571078,9.38819096773321,0.993612504376649,1.1880778007178,"32TMT_B03_15_I",2020
"32UQU","B03",0.15,"False",1.34670572848273,1.50285569114342,28.3970955068386,30.9470525232603,0.970683645907899,1.74698283479058,"32UQU_B03_15_I",2020
"33NTG","B03",0.15,"False",-3.73558354932388,4.05977322211407,-11.5398968203876,33.1622628572036,0.984712378680647,3.60449656380718,"33NTG_B03_15_I",2020
"34UFD","B03",0.15,"False",1.01484458486835,1.66471890041865,24.4588507105592,43.3818249198701,0.914078433063542,2.01607591642861,"34UFD_B03_15_I",2020
"35VML","B03",0.15,"False",3.01166635075861,3.11895566022208,71.5434455503532,77.2061007700518,0.398020305948153,2.29442987777149,"35VML_B03_15_I",2020
"49NHC","B03",0.15,"False",0.721810561970553,2.95988369889502,1.05780636190087,8.03547206582678,0.883966178654709,3.74894579111163,"49NHC_B03_15_I",2020
"32TMT","B04",0.15,"False",0.108719778746998,0.777451766322594,-0.450078018043003,7.313733873994,0.993725816876717,1.17049853764517,"32TMT_B04_15_I",2020
"32UQU","B04",0.15,"False",0.990727195872475,1.40716318647367,18.4722002353305,26.8383281407474,0.978516721752279,1.92642705406282,"32UQU_B04_15_I",2020
"33NTG","B04",0.15,"False",1.42296832576715,1.81845479556446,6.50646712155972,22.0008128022648,0.994242555185055,1.92042605323091,"33NTG_B04_15_I",2020
"34UFD","B04",0.15,"False",-0.392460859023894,1.25526453526105,2.284942656703,35.9314837161736,0.893318700368234,1.91797782781712,"34UFD_B04_15_I",2020
"35VML","B04",0.15,"False",1.46980281946804,1.81433379642782,49.3619551571931,60.1646337146544,0.580285289315852,1.75892488946678,"35VML_B04_15_I",2020
"49NHC","B04",0.15,"False",1.79529506345331,2.98965263974793,4.28669956018047,8.02471910000313,0.868782124039748,3.5268560164697,"49NHC_B04_15_I",2020
"32TMT","B08",0.15,"False",2.3077610548684,2.41191146962885,17.86101039284,19.2173582841259,0.983488151803537,1.97054540428501,"32TMT_B08_15_I",2020
"32UQU","B08",0.15,"False",0.996433206156132,1.68254143778127,26.1512132757642,40.470331422054,0.961543925565558,2.09148885577254,"32UQU_B08_15_I",2020
"33NTG","B08",0.15,"False",-6.42879083701947,8.10712281045802,-0.206360320235055,63.2315164023103,0.969635373688011,7.31337535758541,"33NTG_B08_15_I",2020
"34UFD","B08",0.15,"False",0.109473557327583,1.14820733574705,11.9762034945184,43.4260535745497,0.928467741518181,1.57137140798115,"34UFD_B08_15_I",2020
"35VML","B08",0.15,"False",2.57916582280427,2.70898384709839,67.379643769204,73.2442379965912,0.583799703344776,1.98314673272656,"35VML_B08_15_I",2020
"49NHC","B08",0.15,"False",-3.69771331026703,3.89971383076816,-10.3098285267377,11.1391778944853,0.91515199013753,2.66817862009017,"49NHC_B08_15_I",2020
"32TMT","B02",0.15,"True",-0.235154569568534,0.9791511039972,1.33008654423617,8.43484218382035,0.993031353701925,1.34432178499549,"32TMT_B02_15_D",2020
"32UQU","B02",0.15,"True",3.63002241639173,3.6781006683291,44.9751028010554,47.8606957753936,0.972521309351748,2.96589300040522,"32UQU_B02_15_D",2020
"33NTG","B02",0.15,"True",3.94768841993986,3.96914375963423,36.435432246758,37.7426494982049,0.990768102867557,2.45181784630263,"33NTG_B02_15_D",2020
"34UFD","B02",0.15,"True",2.6941980450069,2.78717598294581,49.7661783919213,55.5254556292346,0.952485318776605,2.55073837893186,"34UFD_B02_15_D",2020
"35VML","B02",0.15,"True",2.63197053105387,2.6520592133282,72.925036094505,73.5589791649863,0.555818283392541,1.67162156046699,"35VML_B02_15_D",2020
"49NHC","B02",0.15,"True",2.35075353642216,2.82885602922005,6.38486517407561,7.79238524030041,0.884755781810421,3.00011462451713,"49NHC_B02_15_D",2020
"32TMT","B03",0.15,"True",0.967966054333912,1.18364940100435,6.96861768446747,9.47809427657394,0.993168589116901,1.34244973029017,"32TMT_B03_15_D",2020
"32UQU","B03",0.15,"True",1.65758337054808,1.77231510222515,29.6448828473131,33.0776569097413,0.971797125314512,1.83069226991988,"32UQU_B03_15_D",2020
"33NTG","B03",0.15,"True",-4.01315454982134,4.54684507267824,-7.75216538076294,33.2427543882591,0.984531651219787,4.1841477195591,"33NTG_B03_15_D",2020
"34UFD","B03",0.15,"True",1.4241431178864,1.52003017945471,35.3477808789368,40.6828525708129,0.958389423617214,1.33253564235145,"34UFD_B03_15_D",2020
"35VML","B03",0.15,"True",3.12839046017045,3.18279982228519,76.5987774465887,78.5494945375251,0.467259549401645,2.11198510059922,"35VML_B03_15_D",2020
"49NHC","B03",0.15,"True",0.652111019494678,2.62464843677447,0.920999026660779,7.36436524106446,0.894736983066214,3.49323732849914,"49NHC_B03_15_D",2020
"32TMT","B04",0.15,"True",-0.192139188116456,0.657574258367912,-3.01608715164702,7.11586679367222,0.995811345346871,0.9763857755439,"32TMT_B04_15_D",2020
"32UQU","B04",0.15,"True",1.36761515654381,1.90427116294163,13.9204279075482,26.7794635582892,0.967095395463036,2.84021507870539,"32UQU_B04_15_D",2020
"33NTG","B04",0.15,"True",2.33525533700793,2.62964679425992,7.05434815066559,29.1879205981204,0.993693829957048,2.30154578285784,"33NTG_B04_15_D",2020
"34UFD","B04",0.15,"True",1.50967565215977,1.99018347199891,20.9009389509217,41.8307101567804,0.924608519488204,2.7016167619899,"34UFD_B04_15_D",2020
"35VML","B04",0.15,"True",2.10030240163075,2.34177874421385,56.5569187576959,67.3717308017558,0.617693939066833,1.98569466772606,"35VML_B04_15_D",2020
"49NHC","B04",0.15,"True",3.02627950875013,3.88910666323449,7.09192548378608,10.0097295832678,0.873569482320257,3.6553943460538,"49NHC_B04_15_D",2020
"32TMT","B08",0.15,"True",0.661425135281612,1.15738348652769,6.24354277329554,12.0538818338902,0.989774885574149,1.48336476516777,"32TMT_B08_15_D",2020
"32UQU","B08",0.15,"True",1.59328296660804,2.14919332235611,29.731868652921,42.771296589848,0.959526385688657,2.5485226214913,"32UQU_B08_15_D",2020
"33NTG","B08",0.15,"True",-2.97898714972251,7.17219444574041,24.8094662533285,63.3822706380839,0.959374309193162,7.35793997304526,"33NTG_B08_15_D",2020
"34UFD","B08",0.15,"True",0.207363061470185,1.32870755297587,19.0069811678183,46.2519314669703,0.904916465143958,1.80419423367559,"34UFD_B08_15_D",2020
"35VML","B08",0.15,"True",1.88543949781965,2.04578212726407,59.719614770107,65.5968888497201,0.568048809754925,1.7655039096324,"35VML_B08_15_D",2020
"49NHC","B08",0.15,"True",-4.55375269033078,4.69904158552214,-13.5026810369079,14.1308177457699,0.878480536133981,3.56853947815899,"49NHC_B08_15_D",2020
"32TMT","B02",0.2,"False",-0.420861320051133,1.36996444961288,2.29323152718357,10.7725777210651,0.991560230764592,1.70110630054232,"32TMT_B02_20_I",2020
"32UQU","B02",0.2,"False",3.00316749224234,3.05390489440182,40.75684730717,43.7122827853359,0.975302162362858,2.3421267065215,"32UQU_B02_20_I",2020
"33NTG","B02",0.2,"False",4.56962897916945,4.60740420473219,44.1691134449022,46.5603316657599,0.974772918678375,3.25499365056704,"33NTG_B02_20_I",2020
"34UFD","B02",0.2,"False",1.99111420717334,2.05774329633276,49.8502392523686,53.2922247007423,0.960051539217324,1.59390060061732,"34UFD_B02_20_I",2020
"35VML","B02",0.2,"False",2.25810143726652,2.32400506277675,65.5731678550991,68.6778295629088,0.607627066611975,1.61014355521432,"35VML_B02_20_I",2020
"49NHC","B02",0.2,"False",3.73429748239607,4.17486080628736,10.0828064277141,11.1592440566399,0.78380190537278,3.9922064804397,"49NHC_B02_20_I",2020
"32TMT","B03",0.2,"False",0.921563585603472,1.14309404337585,9.08811601499024,11.1307192046858,0.99158282589859,1.3402927850927,"32TMT_B03_20_I",2020
"32UQU","B03",0.2,"False",2.02988960940052,2.13223014533578,41.4925489629232,42.9361007454928,0.964205487276338,1.99989460270154,"32UQU_B03_20_I",2020
"33NTG","B03",0.2,"False",-6.04047487788785,6.71003299583386,-10.9723900496731,47.9108652792248,0.967193791651891,5.97363885610146,"33NTG_B03_20_I",2020
"34UFD","B03",0.2,"False",2.05282849497574,2.20541999988384,44.6005937376568,51.8413047059043,0.918605342291378,1.92538814337647,"34UFD_B03_20_I",2020
"35VML","B03",0.2,"False",2.62006707126014,2.68198551183628,72.288942660301,73.9732073274419,0.426874194108447,1.85201391930044,"35VML_B03_20_I",2020
"49NHC","B03",0.2,"False",-1.46239639126312,2.58756324130795,-4.60177135566725,7.726990151831,0.887789330535123,3.50412871071807,"49NHC_B03_20_I",2020
"32TMT","B04",0.2,"False",-0.845003069104567,1.11549767073551,-6.43844024812952,10.7009084591831,0.992107535068047,1.2543194388334,"32TMT_B04_20_I",2020
"32UQU","B04",0.2,"False",1.10418735450176,1.93943265383462,21.6317033759103,37.7950685416726,0.958699622722476,2.65371544511207,"32UQU_B04_20_I",2020
"33NTG","B04",0.2,"False",4.06568669632087,4.07973888322426,39.001998221304,39.7022402979831,0.982592859982649,2.86474758522819,"33NTG_B04_20_I",2020
"34UFD","B04",0.2,"False",-0.485051559166642,1.10893448523678,-0.841079548072599,35.2463396198535,0.923372750020703,1.61671189905105,"34UFD_B04_20_I",2020
"35VML","B04",0.2,"False",0.78854553741295,1.20308040725869,28.101375110003,54.1534195249493,0.796555370741373,1.30296697305996,"35VML_B04_20_I",2020
"49NHC","B04",0.2,"False",1.17946161601193,2.51427688665146,3.09479353766626,6.72357167674313,0.880412580257207,3.154416093109,"49NHC_B04_20_I",2020
"32TMT","B08",0.2,"False",3.00295349955293,3.08940081047128,20.8910703148027,22.1753218190556,0.980816704483019,2.32573362507168,"32TMT_B08_20_I",2020
"32UQU","B08",0.2,"False",0.979604433022003,1.6965950738679,27.3078006666442,40.8019532936755,0.954486186153105,2.20012567282986,"32UQU_B08_20_I",2020
"33NTG","B08",0.2,"False",-6.00040386553109,9.74070707726573,9.44137395167171,76.4742946583078,0.937449132918134,9.36633850116517,"33NTG_B08_20_I",2020
"34UFD","B08",0.2,"False",1.32242574847472,1.7816605745349,37.3831864537782,53.0428361436477,0.903573812068133,1.93285698312515,"34UFD_B08_20_I",2020
"35VML","B08",0.2,"False",3.26825415710355,3.30005306497062,81.7462339657575,83.3398935192081,0.559079064049725,1.73808555601069,"35VML_B08_20_I",2020
"49NHC","B08",0.2,"False",-6.52301318465436,6.57881062168057,-18.7534792208719,19.1630437496478,0.89815954578698,2.88197955476987,"49NHC_B08_20_I",2020
"32TMT","B02",0.2,"True",-0.162340566198656,1.28328322508018,4.20636555595615,10.9425745433473,0.991151101734704,1.67264284786987,"32TMT_B02_20_D",2020
"32UQU","B02",0.2,"True",3.26105829881237,3.2957364564793,47.8268948985346,49.6878167377647,0.970786456756994,2.31113583970049,"32UQU_B02_20_D",2020
"33NTG","B02",0.2,"True",4.6142603897046,4.6574017138619,39.3401253975719,41.8644144874291,0.98578091740269,2.91444359054563,"33NTG_B02_20_D",2020
"34UFD","B02",0.2,"True",2.04132283139983,2.19136520310816,56.1629937566603,59.7833705541418,0.925207163905847,1.66108168476615,"34UFD_B02_20_D",2020
"35VML","B02",0.2,"True",3.20808621607406,3.29186713975296,76.5260544296719,79.4104784307111,0.507817759544537,2.1770407264955,"35VML_B02_20_D",2020
"49NHC","B02",0.2,"True",3.11161978647219,3.57633485909345,8.42029138680708,9.72918160169212,0.835052988542649,3.53900276087848,"49NHC_B02_20_D",2020
"32TMT","B03",0.2,"True",1.08803666419371,1.22587862567436,9.30913311435075,10.7908901917026,0.993119569866441,1.2668744876007,"32TMT_B03_20_D",2020
"32UQU","B03",0.2,"True",2.11056904340696,2.34171113232,45.4483953373473,47.2571420635657,0.95052097430538,2.20782694741249,"32UQU_B03_20_D",2020
"33NTG","B03",0.2,"True",-4.72436907370734,6.56702599891014,8.92592286361895,53.4473443045254,0.968828041824542,6.39345670211022,"33NTG_B03_20_D",2020
"34UFD","B03",0.2,"True",1.44525336501415,1.73592486827415,35.2924647789681,45.9107318231973,0.921605146628868,1.75778615620633,"34UFD_B03_20_D",2020
"35VML","B03",0.2,"True",2.6181671383743,2.66618969312739,70.4629100348557,73.2509113468446,0.491382234703634,1.84574629170728,"35VML_B03_20_D",2020
"49NHC","B03",0.2,"True",-2.62270817595917,2.95364426367819,-7.16364237654697,8.41122963011015,0.926916589201548,2.49356703957887,"49NHC_B03_20_D",2020
"32TMT","B04",0.2,"True",-0.109407361333124,0.78775730542046,-2.55288992300185,8.18888400214347,0.994407961288657,1.15754634591356,"32TMT_B04_20_D",2020
"32UQU","B04",0.2,"True",-0.501276962352102,1.64384262553204,7.07590259984569,34.1372947376531,0.932721833086366,2.45915379333802,"32UQU_B04_20_D",2020
"33NTG","B04",0.2,"True",3.5123517705394,3.53812329826247,36.574448482095,39.4251580553405,0.985473980422916,2.48792458202415,"33NTG_B04_20_D",2020
"34UFD","B04",0.2,"True",0.900680541322953,1.36751824590858,22.3361586805218,38.4872492520797,0.943089225073206,1.76029347952413,"34UFD_B04_20_D",2020
"35VML","B04",0.2,"True",1.79080327442557,2.09815152688537,51.8969058774681,64.780221722474,0.61536143159416,1.93295298137014,"35VML_B04_20_D",2020
"49NHC","B04",0.2,"True",1.67538453893561,2.97089600797978,3.79080433398048,7.99412912813808,0.875869369824996,3.54977941009586,"49NHC_B04_20_D",2020
"32TMT","B08",0.2,"True",2.99656399025215,3.13177911482791,19.9956365931189,22.4484688645408,0.98163168678845,2.3706998273958,"32TMT_B08_20_D",2020
"32UQU","B08",0.2,"True",1.88103166959367,2.11329578917305,37.9485114672998,42.6892134949276,0.961911795153817,2.15366837096525,"32UQU_B08_20_D",2020
"33NTG","B08",0.2,"True",-6.17781623928587,9.56394640772313,8.58943925419885,75.041302297577,0.938988899452574,9.26451671125034,"33NTG_B08_20_D",2020
"34UFD","B08",0.2,"True",1.19414865025003,1.87324873753799,30.0933189246862,53.9094009211623,0.9035918660491,2.10391800223685,"34UFD_B08_20_D",2020
"35VML","B08",0.2,"True",3.74799235647684,3.78656032368513,85.8441768435823,86.8491518988237,0.265793769937179,2.35546849016425,"35VML_B08_20_D",2020
"49NHC","B08",0.2,"True",-6.43883895889313,6.52623016708742,-18.1173540957436,18.6938996299078,0.902931223877591,2.76799648180263,"49NHC_B08_20_D",2020
"32TMT","B02",0.25,"False",-0.143779420404361,1.45170441579314,5.49866630290471,12.2516978956783,0.991682849359232,1.77090416849555,"32TMT_B02_25_I",2020
"32UQU","B02",0.25,"False",4.0221818488646,4.05199167406982,52.966738128276,55.0686026691138,0.965174490131632,2.61885585273483,"32UQU_B02_25_I",2020
"33NTG","B02",0.25,"False",5.70413689863063,5.70961677998032,54.3916094426717,54.527161748302,0.980517565943023,2.93020931435472,"33NTG_B02_25_I",2020
"34UFD","B02",0.25,"False",2.15183795723769,2.30741552543211,54.9451736645629,58.2952284388018,0.924100169507395,2.01275835685652,"34UFD_B02_25_I",2020
"35VML","B02",0.25,"False",2.4622903197867,2.54890626973414,68.8442765807166,71.7580747226398,0.587542183374434,1.72454856742113,"35VML_B02_25_I",2020
"49NHC","B02",0.25,"False",1.79725791389337,3.32193890969332,5.33416486949093,9.25861693081089,0.761748604435518,4.18187787159494,"49NHC_B02_25_I",2020
"32TMT","B03",0.25,"False",1.28231960984397,1.37121987435081,11.9911065522628,12.8759790451357,0.99273024996204,1.26473919240357,"32TMT_B03_25_I",2020
"32UQU","B03",0.25,"False",2.0914914684285,2.31087630987777,46.9763756695176,48.7163350698412,0.946977368433453,2.21428802689596,"32UQU_B03_25_I",2020
"33NTG","B03",0.25,"False",-5.30596094638291,6.64179965303583,1.30972681008365,50.5770717325515,0.968418896600781,6.30849564379949,"33NTG_B03_25_I",2020
"34UFD","B03",0.25,"False",1.29254759884866,1.89973837415593,41.0780318866866,55.1924677382702,0.871261568571792,2.13398406885529,"34UFD_B03_25_I",2020
"35VML","B03",0.25,"False",2.96803883384223,3.00960513971536,77.1601171170321,78.0676056979461,0.370070206907711,1.98246162107055,"35VML_B03_25_I",2020
"49NHC","B03",0.25,"False",-3.57205150984114,3.83638836582904,-10.0584703062798,11.1025215458159,0.878638465750179,3.30120304698136,"49NHC_B03_25_I",2020
"32TMT","B04",0.25,"False",-0.0390056688166703,0.946378758986091,-0.85991111146473,10.6218063424191,0.991563040140756,1.38614357381472,"32TMT_B04_25_I",2020
"32UQU","B04",0.25,"False",-0.0477896776154493,1.74073287929612,12.3247525415701,39.9751881073809,0.94420268414286,2.36450630380068,"32UQU_B04_25_I",2020
"33NTG","B04",0.25,"False",4.23387073270352,4.26037410857761,35.8958981503217,39.3910548148141,0.980391115987942,3.0896139706015,"33NTG_B04_25_I",2020
"34UFD","B04",0.25,"False",-0.164391114850852,1.16585396569831,16.5288579287261,40.0583994828457,0.912709682007964,1.76134108661433,"34UFD_B04_25_I",2020
"35VML","B04",0.25,"False",0.0260813281124038,0.664254114828365,14.4995643044877,33.9392671791943,0.867148709474795,0.930538844668842,"35VML_B04_25_I",2020
"49NHC","B04",0.25,"False",-0.0157339484780129,2.53590637256595,-0.56210549323163,7.26691003400938,0.879431471521101,3.46818481301912,"49NHC_B04_25_I",2020
"32TMT","B08",0.25,"False",3.23882743663869,3.44096172272548,20.9670910536945,24.4221409501838,0.975033868986519,2.71536745247558,"32TMT_B08_25_I",2020
"32UQU","B08",0.25,"False",0.885461911303712,2.03307900488287,22.9879408943086,49.3001015527869,0.942663734581337,2.46402127903632,"32UQU_B08_25_I",2020
"33NTG","B08",0.25,"False",-6.70124019874166,11.3790747970648,6.90122536803757,85.9369038587955,0.850457636012921,11.1895763878995,"33NTG_B08_25_I",2020
"34UFD","B08",0.25,"False",1.98821432803649,2.51780606182748,56.1133880704261,65.4419928567705,0.831985289417156,2.4116684075893,"34UFD_B08_25_I",2020
"35VML","B08",0.25,"False",3.46432190491455,3.57091245332104,81.9609595890525,85.2261221672368,0.439158379251916,2.17811034725461,"35VML_B08_25_I",2020
"49NHC","B08",0.25,"False",-8.40533563745142,8.47108697807871,-24.0432490237392,24.5592560697511,0.869713951483695,3.17895230061103,"49NHC_B08_25_I",2020
"32TMT","B02",0.25,"True",-0.336476819144809,1.54394981751679,3.70476458358827,12.528098591656,0.98928877018034,1.93869388255493,"32TMT_B02_25_D",2020
"32UQU","B02",0.25,"True",2.90631474734422,3.00027028701964,46.7117562463931,48.8451122537258,0.95372100386344,2.20971087603212,"32UQU_B02_25_D",2020
"33NTG","B02",0.25,"True",4.24491313603765,4.26983378979315,47.2478652419588,47.526772325753,0.983777275543263,2.60798005072324,"33NTG_B02_25_D",2020
"34UFD","B02",0.25,"True",2.76556606387183,2.80853211848912,57.8811710330425,62.8537576933152,0.941016314562817,1.86775610722546,"34UFD_B02_25_D",2020
"35VML","B02",0.25,"True",4.34500897686504,4.35360768613861,92.1413804587028,92.5378588163311,0.457931266979787,2.15062874809641,"35VML_B02_25_D",2020
"49NHC","B02",0.25,"True",4.51790361189748,4.77628673645484,11.4438914810848,12.3439537451738,0.86222437906483,3.32601858762781,"49NHC_B02_25_D",2020
"32TMT","B03",0.25,"True",1.60998288736306,1.66799056448223,14.1680109586615,14.7461990426575,0.991917636787834,1.35162269430896,"32TMT_B03_25_D",2020
"32UQU","B03",0.25,"True",2.49071969582939,2.6618265610107,49.2856309741643,50.7093603453326,0.94171383145558,2.44676565560016,"32UQU_B03_25_D",2020
"33NTG","B03",0.25,"True",-4.98333987273475,7.36245542419921,10.7131158628159,60.8677796991964,0.95111499073901,7.18582216496435,"33NTG_B03_25_D",2020
"34UFD","B03",0.25,"True",2.25809440601508,2.5987197274613,59.1301589462916,64.5940773644348,0.839336768603331,2.36367003547338,"34UFD_B03_25_D",2020
"35VML","B03",0.25,"True",3.78995651324317,3.8639283000327,81.9468153841866,85.571640411008,0.218582201645446,2.6445394956021,"35VML_B03_25_D",2020
"49NHC","B03",0.25,"True",-3.52801589997513,4.01513076648822,-10.3097138994382,11.9111901667165,0.852659114358668,3.87783096411579,"49NHC_B03_25_D",2020
"32TMT","B04",0.25,"True",-0.311401487790905,0.899624183654648,-3.28701976243762,10.0099096644798,0.99141001550908,1.37164916880062,"32TMT_B04_25_D",2020
"32UQU","B04",0.25,"True",0.486046641305967,1.70959674889482,18.2673297827265,38.884477157318,0.953989718818506,2.31849610064692,"32UQU_B04_25_D",2020
"33NTG","B04",0.25,"True",2.63898993803251,2.79037057009371,31.2377306177917,34.8865087119504,0.982417707717015,2.67219019759348,"33NTG_B04_25_D",2020
"34UFD","B04",0.25,"True",1.16662413334035,2.03318652134883,20.4394903303637,47.1287181079543,0.913310897686144,2.96504184644818,"34UFD_B04_25_D",2020
"35VML","B04",0.25,"True",1.41688762430737,1.95851031096051,40.1663873279596,65.9351497924978,0.596342208951295,2.02360860618757,"35VML_B04_25_D",2020
"49NHC","B04",0.25,"True",0.0340802168391202,2.32357966293673,-0.297594909139208,6.69966274706708,0.874609335736593,3.46299412400206,"49NHC_B04_25_D",2020
"32TMT","B08",0.25,"True",2.60672844480974,2.81240336233701,18.5686530942362,21.3335872796118,0.977748665171719,2.42203935304042,"32TMT_B08_25_D",2020
"32UQU","B08",0.25,"True",0.244078997131956,1.91368113048677,17.9823759760829,48.3893932697633,0.92952258806223,2.53880227301159,"32UQU_B08_25_D",2020
"33NTG","B08",0.25,"True",-6.18320497459004,10.6002259293422,9.4225922955977,81.7379575558582,0.903785867531545,10.296542704184,"33NTG_B08_25_D",2020
"34UFD","B08",0.25,"True",2.05754610284169,2.49373894322443,54.2218514742421,64.2133205721565,0.850085795677692,2.38114621826576,"34UFD_B08_25_D",2020
"35VML","B08",0.25,"True",4.27848544479424,4.36203481660879,90.4019650271388,92.7042494640345,0.267330864395518,2.42719979369423,"35VML_B08_25_D",2020
"49NHC","B08",0.25,"True",-8.15496266262169,8.20659938865277,-23.6564858883694,24.07241315226,0.895334573163912,2.86400833405446,"49NHC_B08_25_D",2020
"20MMD","B02",0,"True",0,0,0,0,1,0,"20MMD_original",2020
"10TES","B04",0.05,"False",-1.6868976577287,1.91328875244699,-10.5538366798082,13.2427749090431,0.967615998163205,2.0200196517938,"10TES_B04_05_I",2020
"17SNB","B04",0.05,"False",0.0783712096081968,2.04829541989823,0.425743453484154,11.1006667793187,0.892421990011273,2.78360805963766,"17SNB_B04_05_I",2020
"20MMD","B04",0.05,"False",-2.73286773280933,2.90925061534994,-7.82079717668021,9.08959557965996,0.915341366458746,1.6898529223126,"20MMD_B04_05_I",2020
"10TES","B08",0.05,"False",0.269568248921242,1.14648060243395,2.42466679536891,9.12963428443604,0.982676225874959,1.51567501886973,"10TES_B08_05_I",2020
"17SNB","B08",0.05,"False",0.702126486449832,1.94463754032951,2.16186914821306,10.525319535691,0.939882301664312,2.38824543020179,"17SNB_B08_05_I",2020
"20MMD","B08",0.05,"False",-2.44596429924492,2.54417300136418,-7.37063607818509,7.94403762219794,0.928351836066371,1.59658002288307,"20MMD_B08_05_I",2020
"10TES","B02",0.05,"True",0.782154171535611,0.966938864278347,4.06069048027917,6.37954557061995,0.990741894386006,1.08616950232981,"10TES_B02_05_D",2020
"17SNB","B02",0.05,"True",0.874037811328261,1.70465212837869,4.64185237812479,9.34298516416426,0.93566143253182,2.11881029181587,"17SNB_B02_05_D",2020
"20MMD","B02",0.05,"True",-0.68330113073786,1.07600760328705,-1.81129383796088,3.49450905690065,0.948516482956855,1.33203793350406,"20MMD_B02_05_D",2020
"10TES","B03",0.05,"True",-0.0164464339709004,1.06589334711489,1.44195542390128,8.13301952744171,0.980094052826552,1.53912052526044,"10TES_B03_05_D",2020
"17SNB","B02",0,"True",0,0,0,0,1,0,"17SNB_original",2020
"17SNB","B03",0.05,"True",0.933246347633698,2.41181684789758,4.69048251953708,12.6601091960987,0.83721994947995,3.38050914291713,"17SNB_B03_05_D",2020
"20MMD","B03",0.05,"True",-5.12121569224391,5.14388166714104,-16.3938991636299,16.7051134195173,0.861313382272348,2.41232517645032,"20MMD_B03_05_D",2020
"10TES","B04",0.05,"True",-0.922231901444585,1.09950831276512,-6.30332215093493,8.76643463066537,0.985883183206244,1.36121383109162,"10TES_B04_05_D",2020
"17SNB","B04",0.05,"True",0.879938528019402,2.17296040879395,2.60394385661249,11.3607428559949,0.930139225085651,2.63195778475725,"17SNB_B04_05_D",2020
"20MMD","B04",0.05,"True",-0.508173465240222,1.12169876867677,-1.3270529064146,3.56316406214381,0.939971950777797,1.44051239496964,"20MMD_B04_05_D",2020
"10TES","B08",0.05,"True",0.557402696481154,0.866422846213131,4.21409020426378,7.27442793555081,0.990880980201484,1.06958842435249,"10TES_B08_05_D",2020
"17SNB","B08",0.05,"True",2.35225150621566,2.61599879164952,11.3702190611118,13.1503072858688,0.911543661671123,2.51405901622619,"17SNB_B08_05_D",2020
"20MMD","B08",0.05,"True",-6.42886160348542,6.47029990789647,-20.4987752682989,20.9884512392607,0.866078932222692,2.14511759412359,"20MMD_B08_05_D",2020
"10TES","B02",0.1,"False",2.18245328659204,2.24092389728778,12.640495238741,13.5127327144213,0.985179653524229,1.410705603403,"10TES_B02_10_I",2020
"17SNB","B02",0.1,"False",-1.9097778025699,2.59451543331196,-9.18506731396741,14.2054743055907,0.895675825907292,2.65368163559182,"17SNB_B02_10_I",2020
"10TES","B02",0,"True",0,0,0,0,1,0,"10TES_original",2020
"20MMD","B02",0.1,"False",2.06569441978885,2.11247769892415,5.92665614804188,6.11956972220566,0.958361436542896,1.22622525785825,"20MMD_B02_10_I",2020
